arrondissement,year,actifs_occupes,big_house,cdd,chomeurs,college_grad,csp_employed,csp_plus,empaid,fam_mono,immigration,interim,min_diploma,non_college,pop2554,pop3044,pop4559,pop5579,pop6074,retired,youth
2,2013-12-31,12511.638294342874,994.506928633338,1216.7731820899573,1561.2336200612276,10285.482816627542,1835.9501204538633,6619.205918226201,17.09106470769327,606.0470158755986,4669.074345753925,61.678056974193694,2806.9821856642284,2001.137713107275,11999.800227243355,6459.453675864692,3627.0761205546005,3512.8801493050178,2142.438105492919,350.8776168731101,2574.487735093338
2,2014-12-31,12443.876247311558,934.7316683920792,1145.1673677363374,1549.1513827337176,10536.155448271327,1775.187735965403,6589.393383934792,13.746997233117,597.2273399558918,4485.703867966636,67.15027691766403,2454.1581206806995,1921.2836196708238,11998.167391277793,6274.764714404296,3782.4351488690304,3421.942351051356,2071.133874095987,288.96567092971225,2324.820505174756
2,2015-12-31,12172.283637500863,954.3042064098422,1153.2142601884002,1533.8596307143275,10506.220150100544,1726.1986275139618,6510.479443892319,19.5113343885048,616.0417108105039,4403.807882369186,54.01627162210195,2341.3943599753266,1782.5169398746161,11576.306090522901,5989.77870121158,3816.46736379883,3571.1107944805512,2148.251895530684,267.4418844228172,2223.8387316675885
2,2016-12-31,11953.850833272809,975.4138416883698,1006.3668088737094,1444.2718301196571,10719.109938396059,1661.9760615038883,6410.693110414342,15.745300076981028,613.8433334365093,4033.754221469875,50.38371335224507,2036.0583661372418,1701.3712249795274,11346.251272724678,5724.684539592004,3853.5513529198843,3568.7054931630537,2136.6420757064193,246.35230908271677,2069.738083988862
2,2017-12-31,12087.283963757616,965.5692858675372,1104.5750032941094,1545.8525080160491,10733.664550268688,1625.769954791917,6431.878759872584,8.413634687181084,614.5098409615699,3906.1938973528363,43.10527413737883,1891.7243116294776,1804.8944313080779,11123.608705462422,5555.167585368585,3749.9317939537755,3584.3230949029276,2264.1790604366515,250.2613536359159,2305.1597394174532
2,2018-12-31,12019.521916758373,952.5696987314107,1074.943176268982,1574.8647548598783,10852.435128574587,1582.0843658456758,6402.0662255800735,7.21308516902311,615.1096744302707,3750.6705685998513,34.660849854220736,1678.7403425631542,1778.5043347121195,10955.481619906102,5367.751571376315,3770.8814602901907,3567.2710515264066,2280.158398001325,212.6389934791975,2245.6636944307793
2,2019-12-31,11747.929306878497,934.9644262807328,1041.331305844021,1598.5520868254332,11002.61325372463,1518.6360636231384,6323.152285541234,6.063911460137199,623.7093953693129,3602.3214618072984,26.671533593655752,1424.6746114738253,1744.8669666804833,10775.995401735632,5135.330297192153,3857.6752788905624,3566.7936676952704,2292.991750330572,174.75310632945656,2170.914951646225
3,2006-12-31,18781.798429,2210.141818,2301.4515549999996,2099.097059,15028.664922999998,3001.6548289999996,9596.005862,87.24651300000001,1149.5580539999999,7459.537871,169.25437100000002,5137.662771000001,3655.4749150000002,18388.791125,9867.399098999998,6337.1975760000005,6379.093825999999,3521.9046190000004,769.507484,3695.0912620000004
3,2007-12-31,18794.248763,2283.221984,2187.866635,2114.481304,15620.943186999999,3017.1430390000005,9819.286865000002,78.338324,1147.4053430000001,7344.705097,137.254869,4833.072378000001,3442.848611,18183.295613,9734.964412,6215.245298000001,6456.139554999999,3664.976605,790.9058840000001,3716.0215030000004
3,2008-12-31,19187.221407,2196.013409,2249.747667,2054.646399,16151.731941,3034.18924,10080.68765,47.602405999999995,1113.788556,7295.201120000001,127.967142,4619.006949,3387.3687090000008,18365.060396999997,9988.180697,6063.147505999999,6489.398975,3800.4276179999997,849.4985899999999,3753.1441339999997
3,2009-12-31,19528.009963,2209.3792979999994,2244.1064650000003,2215.9356040000007,16807.595724000003,3029.163064,10327.749299000001,40.633692999999994,1179.3403329999999,7433.533898,125.59272299999999,4618.886808,3522.462927,18701.695127,10137.155266,6208.517295000001,6855.668696,4112.979377,856.1496590000002,3720.7617480000004
3,2010-12-31,19633.78542,2154.0672919999997,2147.3154719999998,2369.203541,17305.796511,2890.4615030000004,10569.211616999999,30.774312000000002,1129.5675289999997,7425.144783,112.09881799999998,4492.521231,3529.880742,18773.611129,10139.29249,6137.822088999999,7053.338983,4322.872041,906.8793260000001,3658.221232
3,2011-12-31,19676.408336209217,2165.374698781775,2108.648173258652,2554.9747466391045,17656.3949169845,2846.1952125446273,10482.726068842705,29.758083316832384,1216.061021390679,7515.038028364606,88.09988580540815,4457.406139561835,3490.3823644615322,18845.832475026255,10188.408889792847,6378.39411071057,7237.62807627254,4401.905121015968,909.1916251655579,3832.6381164352174
3,2012-12-31,19624.66400368487,2163.558829242517,2074.9868018807847,2449.4650073954826,17834.370016505636,2695.703603776072,10537.761176312362,23.528216962529367,1199.331732798574,7366.458378353783,91.8879831707322,4257.09355958317,3564.6761911641315,18814.582535054527,10180.459571977992,6447.193954649911,7323.4911298696325,4446.551367801407,840.3890411471582,3721.925596878394
3,2013-12-31,19427.440000432267,2209.5054153280976,1931.982350154977,2406.870998999752,17814.051946775853,2681.573113518932,10523.66384710081,15.329972125107776,1246.7501418632753,7256.034722505308,77.43582941443088,4039.7214773208957,3503.7818693647732,18707.997635250635,9800.513342573664,6568.804868118218,7282.441851281368,4463.764241022127,763.2375098806111,3713.74181558774
3,2014-12-31,19250.600927722502,2094.3072856845374,1910.7965203579606,2322.8924144154385,17850.78647013365,2646.4614118439213,10370.170704963939,12.62575523845074,1279.7461823527335,7100.635402342528,63.95748369812003,3790.973043729209,3255.0610118947016,18419.155280968123,9549.12985295184,6387.704770497405,7100.365913839718,4322.038421177837,674.501875207617,3764.2551885072508
3,2015-12-31,19080.631401786108,2104.2032873056874,1802.0091907194583,2284.5870116220976,18039.680491022074,2667.7546405218927,10060.674513896392,18.00430248199236,1335.6138024367524,7065.863382222102,67.63900005098952,3532.081517832327,3230.408357742485,18413.662547977423,9412.051040923227,6513.859657929225,7013.70498069794,4331.052418127892,637.1252542355259,3748.3647615261016
3,2016-12-31,18880.704683485535,2106.6443812356765,1717.0320315802123,2263.445482996206,18241.341360463925,2672.1651378334204,9959.929233695808,18.09869179421186,1329.775487617502,6987.1434336156,81.99340000212649,3353.722825529044,3255.831071559918,18160.284524295672,8994.530251240063,6538.029794310416,7116.91729705831,4471.451352093739,569.4992372658872,3611.132285299856
3,2017-12-31,18695.650464090722,2083.5544080326117,1669.3775155001638,2435.672355243047,18135.074620107327,2546.2169601210153,9961.586458057041,-5.107314268105071,1367.3915196138007,6875.070535312629,48.9961593630116,3175.784891440536,3295.918278996724,17847.035215064818,8820.013636027421,6607.404239076264,7051.850278225438,4437.232043850213,649.7901300012551,3620.8504018524327
3,2018-12-31,18518.811391375002,2068.010875269718,1577.7785563191496,2488.1331443667723,18171.809143399805,2493.135054906381,9808.093315909147,-9.476174015396069,1409.1446315448602,6780.806852567936,36.044163907989926,2976.6166647885807,3248.012603896292,17643.28789903217,8545.997770638496,6663.830372921521,6999.851930713319,4419.598360499645,625.3529118961517,3616.471804741487
3,2019-12-31,18348.84186542071,2060.5094512995524,1470.1484834157518,2532.5749823853644,18360.70316431338,2456.928658630837,9498.597124827465,-13.485729232148401,1449.308703143991,6681.566067764756,22.922296143493057,2735.0720261525034,3155.795843671567,17554.50744413632,8246.635044528904,6706.814415223798,6899.766071809852,4369.071023285329,599.8911444426548,3643.6443374173296
4,2006-12-31,14717.129874999999,1888.311212,1630.977854,1739.5431829999995,12973.069145000001,2493.959789,7361.46656,93.57054099999999,951.769585,5407.447756,95.28027699999998,4192.277631999999,3253.328448,14071.655568,7325.508280999999,5565.429601000001,6820.286946,3824.5229320000003,770.592843,2960.43372
4,2007-12-31,14474.184108000001,1829.6988509999999,1600.352736,1733.950457,13106.542202,2451.54068,7334.965071999999,76.367704,957.9986329999999,5494.320339,71.835117,3919.4855789999997,3150.5216550000005,13822.031599999998,7268.889599,5201.374306,6648.867581999999,3867.904167,774.943253,2941.728384
4,2008-12-31,14170.410758999999,1754.258477,1523.8273530000001,1697.052925,13075.803204999998,2353.4792339999995,7244.107975,74.15917499999999,954.7673160000002,5343.692309,79.697854,3559.2240089999996,3121.294952,13327.589573999998,6829.493243999999,5156.691849999999,6514.035672,3826.7105920000004,808.3915019999998,3044.388
4,2009-12-31,14383.516785000003,1682.3804880000002,1583.059776,1615.7475949999998,13231.907939,2333.427523,7311.558644,68.08565100000001,942.132679,5434.708721,56.02300100000001,3383.706425,3068.9396080000006,13257.45687,6842.819732000001,5141.071551,6482.411301,3827.6221770000006,750.348035,3200.206346
4,2010-12-31,14349.18122,1623.740338,1659.0097569999998,1676.077258,13327.607711,2375.8695140000004,7309.116242000001,70.73311700000001,972.996418,5532.500686,58.58283999999999,3332.0478159999993,2939.001003,13230.691788000004,6706.9326599999995,4991.146795000001,6358.137729000001,3822.92484,739.498851,3246.8950330000002
4,2011-12-31,14077.46152979358,1622.3739252550115,1536.531416262383,1793.6633848002593,13359.786802709657,2315.096473935596,7241.069553442013,38.72043581875592,964.3353665583775,5350.195908864159,44.53743100881589,3108.3962049462816,2976.02869552258,13109.456805513762,6567.4790078749975,5054.768385959527,6355.107854490448,3912.0766886229685,707.9862437852735,3288.0021454911102
4,2012-12-31,14083.926773345025,1664.603092101114,1505.6315829237808,1679.334191837636,13544.761155157204,2217.4911247324653,7283.705822586175,40.052116268078194,956.3126597403655,5307.4447234355175,44.16411874758502,2816.685316740268,2883.9213319021123,13038.6594398953,6441.3071059697895,5124.308034674312,6327.950474730455,3870.509524860557,623.6633945118774,3288.5305142723405
4,2013-12-31,13852.854439267985,1711.577329995348,1510.1404581618776,1622.237843225391,13522.427575068912,2178.298177935415,7094.2450334666755,34.490821567203895,926.0446202197817,5217.731097218849,41.1383274703952,2709.594598034864,2751.3134813921815,12872.252425437098,6350.635859066633,5028.292099403361,6289.970428030855,3905.5648274647842,530.0852302441231,3136.772141845488
4,2014-12-31,13655.120629529018,1683.5135393727621,1436.4887819997323,1592.084984963949,13520.728775445568,2134.383344693144,7069.123105133962,31.74748815795054,878.1153021869794,5171.265660683615,54.290457006400935,2525.5849861702,2710.7872046416583,12653.295423086587,6089.366679482117,5026.664983481092,6308.737861153008,3932.3966771922064,520.3580112212196,3106.014033351363
4,2015-12-31,13745.46310120825,1713.981503710501,1364.5550647725743,1592.0163845896461,13769.676412719686,2141.723671353907,7103.249841649233,40.106410083403034,927.2703291329217,5171.201364197001,72.41880813166192,2405.2503089963184,2756.812831028693,12654.060491801658,6064.257591471696,5155.604003476734,6480.486808777479,4057.91242863271,474.02650838807153,3049.676050069293
4,2016-12-31,13794.282329021606,1762.2724487918604,1364.3307705444004,1631.4312991908291,14272.314313655064,2186.5942612525932,7001.6946189718,35.81422480371183,1028.0843055978344,5329.551370515203,78.01400774359239,2317.1010804690422,2662.8582136831114,12758.48635245475,6097.629701921992,5292.805562491049,6645.611072462368,4144.152907883629,468.1425104535496,2997.34641917232
4,2017-12-31,13644.730542400965,1652.1065032797264,1361.2960182071915,1565.6863331605348,14238.817388057894,2095.4870439061538,6940.980003795372,19.283760296487856,939.8291519012618,5181.978938382928,52.13670579557247,2144.6247464215658,2570.5342369059877,12503.444556651695,5843.686489008535,5207.87363492756,6705.911880887569,4149.715568252463,422.34714288974146,2950.0069437108996
4,2018-12-31,13573.72568174837,1637.6926118117165,1333.1933337398057,1562.4841981325267,14382.368083633215,2077.9581680861666,6896.313928586041,12.64355353721578,928.7268924997134,5152.574128132359,49.779916335312045,2029.8961211538362,2520.835894227408,12405.316728146836,5740.491424526462,5214.321167128575,6801.11083931358,4220.524995511059,377.8912930377439,2880.423366344161
4,2019-12-31,13461.687961444568,1630.5327790315323,1267.5968255687278,1595.435744401834,14576.7699105587,2067.8691737117692,6868.248163282368,5.702372269782828,934.160512410798,5129.576086798979,47.607357006993915,1890.7177336926552,2510.9955664884715,12368.750519047482,5658.129797263278,5223.89020970632,6915.575277425747,4334.29596686675,340.1263659943788,2791.589002647283
